年份,学校代码,学校名称,城市,地区类别,学科门类,总分要求,单科满分100,单科满分150,拟招生人数,数据来源
2019,10532,湖南大学,长沙,新一线城市,文学,377,56.55,82.71000000000001,59,模拟数据(基于历史趋势)
2019,10532,湖南大学,长沙,新一线城市,历史学,364,54.6,81.72,32,模拟数据(基于历史趋势)
2019,10532,湖南大学,长沙,新一线城市,理学,331,47.65,77.13000000000001,22,模拟数据(基于历史趋势)
2019,10532,湖南大学,长沙,新一线城市,工学,286,41.9,63.78,171,模拟数据(基于历史趋势)
2019,10532,湖南大学,长沙,新一线城市,农学,272,40.0,60.56,69,模拟数据(基于历史趋势)
2019,10532,湖南大学,长沙,新一线城市,医学,338,48.699999999999996,72.74000000000001,58,模拟数据(基于历史趋势)
2019,10532,湖南大学,长沙,新一线城市,军事学,273,40.0,60.0,33,模拟数据(基于历史趋势)
2019,10532,湖南大学,长沙,新一线城市,管理学,406,59.9,89.38000000000001,132,模拟数据(基于历史趋势)
2019,10532,湖南大学,长沙,新一线城市,艺术学,376,54.4,90.0,17,模拟数据(基于历史趋势)
2019,10532,湖南大学,长沙,新一线城市,交叉学科,351,53.65,78.73,75,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,哲学,350,55.5,85.5,20,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,经济学,403,57.449999999999996,90.0,62,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,法学,370,52.5,89.10000000000001,14,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,教育学,378,53.699999999999996,88.94,47,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,文学,407,60.0,90.0,68,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,历史学,368,54.199999999999996,86.64,26,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,理学,331,49.65,78.13000000000001,53,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,工学,314,49.1,75.22,44,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,农学,265,41.75,60.0,70,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,医学,350,55.5,75.5,65,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,军事学,302,48.3,72.46000000000001,79,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,管理学,387,57.05,90.0,153,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,艺术学,374,53.1,90.0,71,模拟数据(基于历史趋势)
2019,10558,中山大学,广州,一线城市,交叉学科,365,55.75,81.95,76,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,哲学,357,53.55,83.11,23,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,经济学,406,57.9,90.0,158,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,法学,373,55.949999999999996,84.79,25,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,教育学,363,57.449999999999996,84.49000000000001,44,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,文学,387,55.05,90.0,40,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,历史学,350,49.5,82.5,49,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,理学,335,51.25,73.05,59,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,工学,285,41.75,65.55,139,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,农学,283,43.449999999999996,69.09,69,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,医学,351,53.65,81.73,72,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,军事学,273,40.0,63.790000000000006,38,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,管理学,381,58.15,84.63000000000001,186,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,艺术学,406,60.0,90.0,34,模拟数据(基于历史趋势)
2019,10561,华南理工大学,广州,一线城市,交叉学科,353,54.949999999999996,77.19,47,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,哲学,334,47.1,80.82000000000001,63,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,经济学,399,60.0,87.77000000000001,162,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,法学,371,55.65,82.33,70,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,教育学,358,50.699999999999996,85.34,67,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,文学,407,60.0,90.0,58,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,历史学,358,54.699999999999996,81.34,31,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,理学,322,47.3,79.06,38,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,工学,300,43.0,70.0,70,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,农学,260,40.0,62.800000000000004,24,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,医学,336,51.4,80.28,20,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,军事学,287,45.05,71.01,37,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,管理学,409,60.0,90.0,57,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,艺术学,390,58.5,90.0,75,模拟数据(基于历史趋势)
2019,10610,四川大学,成都,新一线城市,交叉学科,349,49.35,77.27000000000001,58,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,哲学,333,49.949999999999996,74.59,35,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,经济学,403,57.449999999999996,88.69,162,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,法学,369,53.35,88.87,25,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,教育学,372,57.8,86.56,44,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,文学,395,56.25,90.0,9,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,历史学,364,53.6,86.72,30,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,理学,340,48.0,83.2,17,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,工学,290,45.5,66.7,155,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,农学,272,41.8,66.56,19,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,医学,329,48.35,78.67,62,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,军事学,294,43.1,66.62,66,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,管理学,401,58.15,90.0,154,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,艺术学,384,54.599999999999994,90.0,10,模拟数据(基于历史趋势)
2019,10611,重庆大学,重庆,新一线城市,交叉学科,348,49.199999999999996,75.04,22,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,哲学,335,51.25,82.05,17,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,经济学,386,55.9,83.78,96,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,法学,364,51.6,79.72,15,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,教育学,383,58.449999999999996,86.09,38,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,文学,415,59.25,90.0,71,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,历史学,356,50.4,82.88000000000001,17,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,理学,344,52.6,77.12,31,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,工学,306,46.9,67.38000000000001,164,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,农学,309,49.35,74.07000000000001,31,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,医学,333,48.949999999999996,80.59,20,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,军事学,287,45.05,69.01,20,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,管理学,389,56.349999999999994,87.47,73,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,艺术学,402,60.0,88.46000000000001,46,模拟数据(基于历史趋势)
2019,10614,电子科技大学,成都,新一线城市,交叉学科,343,49.449999999999996,78.89,5,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,哲学,334,52.1,71.82000000000001,16,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,经济学,398,57.699999999999996,88.54,150,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,法学,344,51.6,78.12,9,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,教育学,377,59.55,90.0,63,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,文学,406,60.0,90.0,69,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,历史学,347,51.05,75.81,56,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,理学,341,53.15,76.43,48,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,工学,298,45.699999999999996,72.54,194,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,农学,278,40.699999999999996,60.0,9,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,医学,340,48.0,79.2,56,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,军事学,297,41.55,67.31,26,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,管理学,389,60.0,90.0,110,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,艺术学,403,58.449999999999996,90.0,57,模拟数据(基于历史趋势)
2019,10698,西安交通大学,西安,新一线城市,交叉学科,353,51.949999999999996,77.19,65,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,哲学,338,47.699999999999996,72.74000000000001,77,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,经济学,403,57.449999999999996,90.0,181,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,法学,359,56.85,81.57000000000001,44,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,教育学,381,55.15,90.0,37,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,文学,389,55.349999999999994,90.0,63,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,历史学,351,53.65,84.73,78,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,理学,342,50.3,78.66,18,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,工学,279,43.85,67.17,38,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,农学,274,40.0,60.0,40,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,医学,345,48.75,82.35000000000001,42,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,军事学,291,45.65,71.93,50,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,管理学,399,60.0,90.0,129,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,艺术学,403,57.449999999999996,88.69,77,模拟数据(基于历史趋势)
2019,10699,西北工业大学,西安,新一线城市,交叉学科,367,58.05,88.41,61,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,哲学,325,47.75,72.75,8,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,经济学,412,59.8,89.76,184,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,法学,353,55.949999999999996,84.19,72,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,教育学,352,53.8,79.96000000000001,26,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,文学,390,59.5,85.7,58,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,历史学,345,48.75,82.35000000000001,38,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,理学,311,44.65,67.53,55,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,工学,277,41.55,63.71,65,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,农学,259,40.0,60.0,62,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,医学,346,49.9,76.58,40,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,军事学,293,44.949999999999996,67.39,30,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,管理学,386,58.9,90.0,69,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,艺术学,397,60.0,90.0,36,模拟数据(基于历史趋势)
2019,10712,西北农林科技大学,杨凌,其他城市,交叉学科,355,56.25,84.65,43,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,哲学,331,47.65,75.13000000000001,11,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,经济学,371,53.65,83.33,38,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,法学,338,53.699999999999996,77.74000000000001,68,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,教育学,369,57.35,86.87,50,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,文学,397,60.0,90.0,20,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,历史学,332,46.8,81.36,73,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,理学,327,52.05,76.21000000000001,21,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,工学,282,41.3,61.86,93,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,农学,275,40.0,60.0,14,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,医学,349,51.35,76.27000000000001,70,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,军事学,279,40.0,69.17,59,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,管理学,381,56.15,88.63000000000001,88,模拟数据(基于历史趋势)
2019,10730,兰州大学,兰州,其他城市,艺术学,401,58.15,90.0,39,模拟数据(基于历史趋势)
