年份,学校代码,学校名称,城市,地区类别,学科门类,总分要求,单科满分100,单科满分150,拟招生人数,数据来源,学校层次,是否一线城市,学科热度
2020,10487,华中科技大学,武汉,新一线城市,军事学,295,47,72,59,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10487,华中科技大学,武汉,新一线城市,管理学,369,57,80,110,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10487,华中科技大学,武汉,新一线城市,艺术学,373,56,85,58,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10487,华中科技大学,武汉,新一线城市,交叉学科,365,54,88,41,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10533,中南大学,长沙,新一线城市,哲学,358,53,84,19,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10533,中南大学,长沙,新一线城市,经济学,402,60,90,80,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10533,中南大学,长沙,新一线城市,法学,352,53,85,30,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10533,中南大学,长沙,新一线城市,教育学,359,51,87,58,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10533,中南大学,长沙,新一线城市,文学,409,60,89,28,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10533,中南大学,长沙,新一线城市,历史学,353,50,76,38,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10533,中南大学,长沙,新一线城市,理学,341,52,80,38,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10533,中南大学,长沙,新一线城市,工学,293,41,66,122,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10533,中南大学,长沙,新一线城市,农学,275,40,60,70,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10533,中南大学,长沙,新一线城市,医学,358,50,84,73,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10533,中南大学,长沙,新一线城市,军事学,291,44,65,67,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10533,中南大学,长沙,新一线城市,管理学,382,58,86,170,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10533,中南大学,长沙,新一线城市,艺术学,378,55,86,51,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10533,中南大学,长沙,新一线城市,交叉学科,347,52,78,18,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10532,湖南大学,长沙,新一线城市,哲学,335,47,73,62,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10532,湖南大学,长沙,新一线城市,经济学,392,58,86,37,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10532,湖南大学,长沙,新一线城市,法学,372,58,82,38,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10532,湖南大学,长沙,新一线城市,教育学,384,58,88,62,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10532,湖南大学,长沙,新一线城市,文学,416,60,90,40,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10532,湖南大学,长沙,新一线城市,历史学,337,52,81,19,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10532,湖南大学,长沙,新一线城市,理学,333,51,71,65,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10532,湖南大学,长沙,新一线城市,工学,268,40,63,137,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10532,湖南大学,长沙,新一线城市,农学,281,40,67,64,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10532,湖南大学,长沙,新一线城市,医学,346,52,80,47,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10532,湖南大学,长沙,新一线城市,军事学,311,49,74,51,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10532,湖南大学,长沙,新一线城市,管理学,393,60,90,141,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10532,湖南大学,长沙,新一线城市,艺术学,420,60,90,11,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10532,湖南大学,长沙,新一线城市,交叉学科,347,51,74,23,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10558,中山大学,广州,一线城市,哲学,352,54,84,26,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10558,中山大学,广州,一线城市,经济学,408,60,90,152,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2020,10558,中山大学,广州,一线城市,法学,378,59,83,28,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10558,中山大学,广州,一线城市,教育学,392,56,90,45,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10558,中山大学,广州,一线城市,文学,420,60,90,59,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2020,10558,中山大学,广州,一线城市,历史学,361,52,79,29,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10558,中山大学,广州,一线城市,理学,350,55,83,39,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10558,中山大学,广州,一线城市,工学,282,42,62,175,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10558,中山大学,广州,一线城市,农学,276,40,65,80,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10558,中山大学,广州,一线城市,医学,330,48,70,77,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10558,中山大学,广州,一线城市,军事学,295,41,63,77,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10558,中山大学,广州,一线城市,管理学,420,60,90,162,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2020,10558,中山大学,广州,一线城市,艺术学,396,58,90,80,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2020,10558,中山大学,广州,一线城市,交叉学科,338,47,78,80,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10561,华南理工大学,广州,一线城市,哲学,352,49,82,27,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10561,华南理工大学,广州,一线城市,经济学,409,60,90,48,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2020,10561,华南理工大学,广州,一线城市,法学,374,56,82,74,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10561,华南理工大学,广州,一线城市,教育学,377,59,90,47,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10561,华南理工大学,广州,一线城市,文学,404,60,90,60,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2020,10561,华南理工大学,广州,一线城市,历史学,336,49,74,36,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10561,华南理工大学,广州,一线城市,理学,355,51,86,75,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10561,华南理工大学,广州,一线城市,工学,305,43,67,186,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10561,华南理工大学,广州,一线城市,农学,271,40,64,31,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10561,华南理工大学,广州,一线城市,医学,350,51,84,43,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10561,华南理工大学,广州,一线城市,军事学,320,49,71,46,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10561,华南理工大学,广州,一线城市,管理学,412,58,90,194,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2020,10561,华南理工大学,广州,一线城市,艺术学,418,60,90,13,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2020,10561,华南理工大学,广州,一线城市,交叉学科,366,52,83,34,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2020,10610,四川大学,成都,新一线城市,哲学,336,47,76,15,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10610,四川大学,成都,新一线城市,经济学,391,57,90,192,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10610,四川大学,成都,新一线城市,法学,352,51,82,50,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10610,四川大学,成都,新一线城市,教育学,378,59,88,48,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10610,四川大学,成都,新一线城市,文学,387,56,84,47,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10610,四川大学,成都,新一线城市,历史学,339,48,82,20,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10610,四川大学,成都,新一线城市,理学,344,49,74,52,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10610,四川大学,成都,新一线城市,工学,298,42,64,177,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10610,四川大学,成都,新一线城市,农学,264,41,61,77,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10610,四川大学,成都,新一线城市,医学,337,51,74,73,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10610,四川大学,成都,新一线城市,军事学,294,43,66,21,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10610,四川大学,成都,新一线城市,管理学,392,60,90,168,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10610,四川大学,成都,新一线城市,艺术学,388,60,86,24,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10610,四川大学,成都,新一线城市,交叉学科,360,51,78,71,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10611,重庆大学,重庆,新一线城市,哲学,323,50,79,33,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10611,重庆大学,重庆,新一线城市,经济学,393,55,90,153,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10611,重庆大学,重庆,新一线城市,法学,359,56,77,69,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10611,重庆大学,重庆,新一线城市,教育学,380,59,83,54,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10611,重庆大学,重庆,新一线城市,文学,418,60,90,57,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2020,10611,重庆大学,重庆,新一线城市,历史学,375,57,89,28,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10611,重庆大学,重庆,新一线城市,理学,344,51,78,33,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10611,重庆大学,重庆,新一线城市,工学,289,41,61,48,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10611,重庆大学,重庆,新一线城市,农学,271,41,61,26,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10611,重庆大学,重庆,新一线城市,医学,334,53,75,46,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2020,10611,重庆大学,重庆,新一线城市,军事学,286,43,63,24,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
